,nosetip_x,nosetip_y,chin_x,chin_y,left_eye_corner_x,left_eye_corner_y,right_eye_corner_x,right_eye_corner_y,left_mouth_corner_x,left_mouth_corner_y,right_mouth_corner_x,right_mouth_corner_y,nose_end_point_x,nose_end_point_y,head_pose1_x,head_pose1_y,head_pose2_x,head_pose2_y,jerk_expected
622,585.0,1311.0,519.0,1516.0,404.0,1206.0,641.0,1176.0,455.0,1400.0,593.0,1383.0,1336,1707,576,1318,2456,1602,0
623,586.0,1312.0,519.0,1514.0,406.0,1206.0,642.0,1180.0,456.0,1397.0,594.0,1382.0,1307,1704,575,1318,2541,1662,0
624,589.0,1307.0,522.0,1518.0,407.0,1204.0,642.0,1178.0,457.0,1398.0,596.0,1383.0,1332,1668,578,1315,2615,1765,0
625,590.0,1310.0,523.0,1517.0,408.0,1205.0,644.0,1180.0,459.0,1397.0,597.0,1384.0,1322,1678,578,1316,2675,1809,0
626,590.0,1307.0,524.0,1519.0,410.0,1205.0,644.0,1177.0,460.0,1399.0,596.0,1383.0,1349,1675,581,1316,2449,1627,0
627,592.0,1309.0,525.0,1519.0,410.0,1206.0,646.0,1178.0,460.0,1401.0,597.0,1385.0,1345,1684,581,1317,2538,1698,0
628,592.0,1308.0,527.0,1516.0,411.0,1204.0,645.0,1178.0,461.0,1397.0,599.0,1382.0,1334,1670,581,1315,2586,1722,0
629,591.0,1312.0,527.0,1515.0,409.0,1207.0,646.0,1178.0,463.0,1398.0,601.0,1382.0,1325,1697,581,1317,2626,1712,0
630,593.0,1307.0,528.0,1515.0,411.0,1204.0,645.0,1178.0,463.0,1397.0,600.0,1382.0,1327,1656,582,1314,2619,1739,0
631,591.0,1311.0,526.0,1517.0,411.0,1207.0,647.0,1180.0,462.0,1398.0,601.0,1383.0,1320,1694,581,1318,2672,1775,0
632,595.0,1310.0,529.0,1514.0,414.0,1206.0,648.0,1180.0,467.0,1396.0,603.0,1381.0,1318,1678,584,1316,2581,1681,0
633,594.0,1311.0,528.0,1511.0,411.0,1205.0,650.0,1176.0,464.0,1394.0,603.0,1379.0,1319,1721,582,1316,2666,1728,0
634,595.0,1311.0,526.0,1510.0,414.0,1202.0,650.0,1177.0,464.0,1392.0,601.0,1379.0,1328,1717,584,1315,2531,1655,0
635,597.0,1305.0,531.0,1512.0,417.0,1197.0,651.0,1171.0,466.0,1392.0,605.0,1378.0,1375,1688,588,1310,2548,1714,0
636,597.0,1297.0,527.0,1509.0,422.0,1188.0,648.0,1173.0,466.0,1387.0,601.0,1379.0,1365,1617,588,1304,2501,1768,0
637,594.0,1292.0,520.0,1508.0,422.0,1183.0,645.0,1177.0,462.0,1382.0,598.0,1378.0,1337,1584,584,1300,2657,1949,0
638,588.0,1290.0,519.0,1510.0,416.0,1183.0,645.0,1172.0,459.0,1383.0,598.0,1376.0,1345,1601,581,1300,2846,2076,0
639,589.0,1284.0,520.0,1507.0,413.0,1179.0,642.0,1168.0,459.0,1382.0,595.0,1374.0,1351,1562,580,1294,2786,2011,0
640,582.0,1289.0,518.0,1515.0,404.0,1177.0,643.0,1160.0,453.0,1386.0,592.0,1374.0,1434,1635,579,1297,2811,2059,0
641,579.0,1290.0,516.0,1513.0,401.0,1179.0,640.0,1161.0,451.0,1386.0,589.0,1374.0,1410,1631,576,1298,2776,2013,0
642,584.0,1290.0,524.0,1517.0,401.0,1179.0,640.0,1157.0,455.0,1387.0,595.0,1373.0,1460,1618,581,1296,2761,1967,0
643,579.0,1288.0,519.0,1516.0,400.0,1176.0,637.0,1158.0,451.0,1386.0,590.0,1373.0,1448,1606,577,1295,2716,1963,0
644,582.0,1287.0,523.0,1518.0,397.0,1177.0,636.0,1154.0,452.0,1389.0,591.0,1374.0,1475,1594,579,1294,2689,1912,0
645,583.0,1287.0,518.0,1509.0,406.0,1178.0,636.0,1167.0,452.0,1379.0,594.0,1371.0,1361,1572,576,1294,2891,2085,0
646,581.0,1289.0,519.0,1511.0,404.0,1178.0,637.0,1163.0,451.0,1380.0,595.0,1370.0,1392,1604,576,1295,2870,2065,0
647,579.0,1289.0,517.0,1511.0,404.0,1178.0,632.0,1164.0,450.0,1379.0,592.0,1370.0,1393,1586,575,1294,2625,1881,0
648,579.0,1288.0,516.0,1511.0,405.0,1177.0,630.0,1164.0,450.0,1379.0,591.0,1370.0,1398,1574,575,1293,2500,1796,0
649,579.0,1286.0,517.0,1510.0,403.0,1176.0,630.0,1161.0,451.0,1379.0,591.0,1368.0,1405,1572,575,1292,2495,1774,0
650,578.0,1282.0,518.0,1509.0,403.0,1175.0,628.0,1159.0,451.0,1378.0,590.0,1367.0,1403,1547,575,1289,2430,1718,0
651,576.0,1283.0,519.0,1509.0,397.0,1177.0,626.0,1157.0,450.0,1379.0,591.0,1367.0,1400,1544,572,1289,2574,1785,0
652,575.0,1284.0,519.0,1510.0,395.0,1177.0,627.0,1157.0,449.0,1379.0,591.0,1367.0,1401,1553,572,1289,2705,1880,0
653,573.0,1282.0,518.0,1510.0,394.0,1175.0,626.0,1157.0,448.0,1379.0,590.0,1368.0,1397,1533,570,1288,2799,1955,0
654,573.0,1282.0,518.0,1511.0,395.0,1174.0,625.0,1157.0,448.0,1379.0,589.0,1367.0,1410,1533,571,1288,2652,1860,0
655,574.0,1282.0,518.0,1510.0,395.0,1173.0,625.0,1156.0,447.0,1378.0,589.0,1367.0,1415,1536,571,1287,2652,1865,0
656,573.0,1281.0,517.0,1509.0,396.0,1172.0,626.0,1156.0,446.0,1377.0,589.0,1366.0,1408,1542,571,1287,2697,1905,0
657,574.0,1280.0,518.0,1511.0,396.0,1172.0,626.0,1155.0,447.0,1378.0,590.0,1366.0,1422,1537,572,1286,2672,1884,0
658,574.0,1277.0,515.0,1508.0,394.0,1170.0,626.0,1155.0,446.0,1375.0,588.0,1365.0,1400,1528,570,1284,2800,1981,0
659,576.0,1277.0,517.0,1509.0,396.0,1170.0,626.0,1155.0,448.0,1376.0,590.0,1365.0,1411,1521,572,1284,2720,1920,0
660,577.0,1276.0,519.0,1508.0,400.0,1168.0,628.0,1152.0,450.0,1374.0,591.0,1363.0,1433,1534,575,1283,2551,1810,0
661,580.0,1277.0,521.0,1509.0,403.0,1170.0,631.0,1152.0,453.0,1375.0,593.0,1364.0,1440,1547,578,1285,2498,1771,0
662,582.0,1276.0,522.0,1508.0,405.0,1169.0,632.0,1153.0,455.0,1374.0,594.0,1363.0,1435,1539,580,1284,2500,1774,0
663,582.0,1275.0,524.0,1508.0,405.0,1168.0,633.0,1152.0,456.0,1374.0,595.0,1364.0,1439,1527,580,1283,2586,1834,0
664,584.0,1274.0,525.0,1508.0,407.0,1168.0,635.0,1153.0,457.0,1374.0,597.0,1364.0,1433,1524,582,1283,2669,1894,0
665,585.0,1276.0,526.0,1511.0,398.0,1169.0,636.0,1146.0,456.0,1383.0,591.0,1368.0,1484,1550,581,1284,2596,1826,0
666,584.0,1276.0,523.0,1512.0,400.0,1167.0,637.0,1149.0,454.0,1381.0,591.0,1369.0,1476,1552,581,1285,2722,1954,0
667,585.0,1275.0,523.0,1505.0,407.0,1165.0,643.0,1151.0,456.0,1372.0,598.0,1362.0,1432,1580,582,1283,2967,2145,0
668,588.0,1276.0,528.0,1508.0,407.0,1165.0,643.0,1148.0,459.0,1375.0,599.0,1364.0,1475,1571,586,1283,2815,2018,0
669,590.0,1276.0,529.0,1508.0,409.0,1165.0,645.0,1148.0,460.0,1375.0,601.0,1363.0,1479,1582,588,1284,2820,2023,0
670,590.0,1276.0,529.0,1507.0,413.0,1166.0,645.0,1151.0,462.0,1373.0,604.0,1363.0,1456,1570,588,1284,2838,2037,0
671,590.0,1274.0,528.0,1504.0,412.0,1165.0,647.0,1150.0,462.0,1371.0,603.0,1361.0,1440,1577,587,1282,2937,2109,0
672,591.0,1274.0,529.0,1505.0,412.0,1165.0,648.0,1148.0,462.0,1373.0,602.0,1362.0,1459,1586,588,1283,2848,2045,0
673,592.0,1274.0,527.0,1504.0,417.0,1166.0,647.0,1153.0,463.0,1370.0,604.0,1362.0,1430,1573,589,1283,2805,2030,0
674,591.0,1277.0,528.0,1504.0,416.0,1167.0,645.0,1153.0,463.0,1372.0,603.0,1363.0,1437,1573,588,1284,2684,1928,0
675,593.0,1276.0,527.0,1502.0,418.0,1166.0,647.0,1155.0,462.0,1370.0,603.0,1362.0,1418,1577,588,1284,2777,2013,0
676,594.0,1276.0,530.0,1503.0,419.0,1167.0,647.0,1156.0,465.0,1371.0,605.0,1363.0,1418,1558,590,1284,2802,2017,0
677,594.0,1273.0,527.0,1500.0,416.0,1165.0,647.0,1154.0,462.0,1369.0,603.0,1361.0,1405,1562,587,1282,2913,2102,0
678,592.0,1273.0,526.0,1502.0,417.0,1164.0,647.0,1152.0,463.0,1369.0,602.0,1361.0,1431,1573,588,1282,2730,1981,0
679,593.0,1270.0,527.0,1498.0,420.0,1166.0,645.0,1154.0,465.0,1368.0,603.0,1360.0,1393,1542,588,1281,2643,1884,0
680,593.0,1270.0,526.0,1501.0,417.0,1165.0,647.0,1153.0,463.0,1369.0,601.0,1361.0,1409,1555,587,1281,2780,2008,0
681,596.0,1271.0,531.0,1501.0,418.0,1167.0,646.0,1153.0,467.0,1372.0,602.0,1362.0,1416,1536,590,1282,2621,1859,0
682,595.0,1270.0,529.0,1498.0,418.0,1165.0,645.0,1151.0,465.0,1372.0,600.0,1361.0,1417,1543,589,1281,2520,1789,0
683,599.0,1267.0,529.0,1497.0,422.0,1165.0,645.0,1153.0,467.0,1371.0,600.0,1361.0,1405,1524,591,1280,2417,1722,0
684,599.0,1267.0,529.0,1497.0,422.0,1165.0,646.0,1154.0,466.0,1370.0,600.0,1360.0,1398,1528,590,1280,2486,1773,0
685,602.0,1266.0,531.0,1495.0,425.0,1164.0,649.0,1154.0,468.0,1369.0,602.0,1360.0,1393,1526,592,1279,2540,1816,0
686,607.0,1271.0,538.0,1499.0,426.0,1168.0,655.0,1149.0,473.0,1372.0,608.0,1359.0,1444,1580,599,1283,2457,1718,0
687,609.0,1275.0,534.0,1502.0,429.0,1170.0,658.0,1154.0,471.0,1373.0,607.0,1362.0,1440,1613,599,1287,2460,1760,0
688,610.0,1275.0,538.0,1501.0,432.0,1169.0,660.0,1154.0,475.0,1372.0,610.0,1362.0,1442,1601,602,1286,2499,1788,0
689,611.0,1277.0,539.0,1500.0,432.0,1172.0,662.0,1156.0,477.0,1373.0,613.0,1363.0,1419,1606,602,1288,2637,1870,0
690,615.0,1279.0,540.0,1500.0,435.0,1173.0,665.0,1158.0,479.0,1374.0,614.0,1365.0,1418,1615,604,1290,2625,1873,0
691,616.0,1279.0,543.0,1502.0,439.0,1175.0,663.0,1158.0,481.0,1376.0,615.0,1366.0,1434,1601,607,1290,2388,1681,0
692,614.0,1280.0,540.0,1502.0,437.0,1174.0,664.0,1160.0,478.0,1375.0,613.0,1365.0,1422,1617,604,1291,2511,1790,0
693,613.0,1279.0,539.0,1505.0,439.0,1176.0,664.0,1163.0,480.0,1373.0,616.0,1366.0,1409,1604,605,1292,2607,1876,0
694,614.0,1280.0,539.0,1504.0,436.0,1176.0,664.0,1162.0,478.0,1377.0,611.0,1368.0,1414,1608,603,1292,2547,1827,0
695,608.0,1285.0,533.0,1502.0,432.0,1178.0,666.0,1163.0,474.0,1376.0,611.0,1367.0,1386,1667,599,1296,2733,1967,0
696,608.0,1283.0,532.0,1506.0,431.0,1177.0,664.0,1163.0,472.0,1376.0,611.0,1368.0,1401,1651,598,1295,2805,2053,0
697,610.0,1282.0,535.0,1507.0,432.0,1178.0,660.0,1164.0,474.0,1380.0,607.0,1371.0,1411,1606,600,1295,2534,1827,0
698,603.0,1282.0,528.0,1505.0,426.0,1176.0,658.0,1160.0,467.0,1378.0,604.0,1368.0,1411,1645,594,1294,2578,1863,0
699,603.0,1278.0,529.0,1504.0,423.0,1174.0,656.0,1155.0,468.0,1378.0,605.0,1366.0,1425,1627,594,1291,2573,1837,0
700,603.0,1277.0,530.0,1507.0,423.0,1174.0,652.0,1155.0,468.0,1379.0,604.0,1367.0,1442,1601,595,1290,2446,1746,0
701,602.0,1276.0,529.0,1508.0,421.0,1174.0,650.0,1156.0,467.0,1379.0,603.0,1367.0,1436,1587,593,1289,2488,1778,0
702,598.0,1276.0,527.0,1508.0,418.0,1178.0,647.0,1157.0,465.0,1379.0,601.0,1366.0,1411,1586,589,1290,2453,1720,0
703,596.0,1277.0,525.0,1509.0,416.0,1178.0,646.0,1157.0,463.0,1379.0,601.0,1366.0,1413,1595,588,1291,2509,1766,0
704,593.0,1275.0,521.0,1506.0,414.0,1180.0,642.0,1162.0,461.0,1379.0,595.0,1366.0,1359,1564,582,1291,2473,1724,0
705,592.0,1276.0,523.0,1506.0,413.0,1176.0,641.0,1156.0,460.0,1377.0,596.0,1365.0,1404,1576,584,1289,2405,1686,0
706,595.0,1281.0,524.0,1509.0,412.0,1178.0,644.0,1159.0,458.0,1380.0,595.0,1368.0,1411,1600,585,1293,2512,1783,0
707,595.0,1278.0,524.0,1510.0,412.0,1176.0,642.0,1158.0,458.0,1378.0,596.0,1367.0,1418,1580,585,1290,2522,1799,0
708,596.0,1281.0,527.0,1513.0,412.0,1179.0,642.0,1159.0,459.0,1384.0,596.0,1371.0,1431,1577,586,1293,2475,1756,0
709,594.0,1282.0,525.0,1511.0,410.0,1179.0,641.0,1158.0,457.0,1384.0,592.0,1370.0,1428,1591,584,1293,2372,1673,0
710,588.0,1285.0,518.0,1510.0,412.0,1185.0,638.0,1166.0,458.0,1379.0,597.0,1369.0,1360,1595,580,1296,2473,1723,0
711,591.0,1284.0,524.0,1513.0,410.0,1182.0,641.0,1161.0,458.0,1385.0,594.0,1372.0,1412,1590,583,1295,2476,1746,0
712,590.0,1285.0,520.0,1513.0,411.0,1185.0,638.0,1162.0,458.0,1382.0,597.0,1370.0,1400,1603,582,1297,2368,1647,0
713,589.0,1288.0,521.0,1515.0,411.0,1186.0,636.0,1163.0,458.0,1383.0,599.0,1370.0,1410,1605,583,1298,2338,1620,0
714,587.0,1287.0,520.0,1514.0,409.0,1186.0,636.0,1162.0,457.0,1383.0,597.0,1370.0,1403,1606,581,1297,2367,1637,0
715,588.0,1290.0,518.0,1516.0,410.0,1189.0,636.0,1168.0,456.0,1384.0,597.0,1372.0,1381,1610,580,1301,2424,1688,0
716,589.0,1292.0,519.0,1518.0,411.0,1191.0,634.0,1172.0,457.0,1385.0,598.0,1374.0,1373,1591,580,1302,2422,1690,0
717,587.0,1291.0,518.0,1516.0,409.0,1188.0,636.0,1167.0,455.0,1386.0,595.0,1372.0,1392,1618,580,1301,2373,1653,0
718,587.0,1294.0,518.0,1516.0,409.0,1191.0,636.0,1173.0,457.0,1385.0,598.0,1374.0,1355,1605,578,1303,2588,1809,0
719,590.0,1291.0,522.0,1517.0,410.0,1186.0,643.0,1162.0,455.0,1389.0,595.0,1375.0,1431,1646,584,1301,2459,1741,0
720,589.0,1293.0,523.0,1516.0,408.0,1188.0,644.0,1161.0,455.0,1389.0,595.0,1373.0,1428,1670,583,1303,2455,1707,0
721,591.0,1293.0,518.0,1519.0,414.0,1191.0,640.0,1172.0,459.0,1387.0,598.0,1376.0,1383,1622,583,1304,2426,1716,0
722,593.0,1293.0,519.0,1519.0,415.0,1190.0,638.0,1173.0,460.0,1387.0,599.0,1377.0,1387,1600,584,1303,2398,1705,0
723,593.0,1290.0,521.0,1515.0,414.0,1191.0,639.0,1171.0,460.0,1386.0,597.0,1373.0,1367,1601,583,1302,2352,1622,0
724,586.0,1297.0,518.0,1516.0,408.0,1193.0,638.0,1173.0,457.0,1387.0,597.0,1376.0,1353,1626,578,1305,2613,1823,0
725,585.0,1295.0,516.0,1515.0,408.0,1191.0,637.0,1174.0,456.0,1386.0,594.0,1376.0,1344,1611,576,1304,2597,1829,0
726,586.0,1292.0,516.0,1515.0,408.0,1192.0,635.0,1174.0,455.0,1386.0,594.0,1375.0,1335,1594,576,1303,2556,1782,0
727,584.0,1295.0,514.0,1513.0,405.0,1193.0,632.0,1174.0,454.0,1386.0,591.0,1375.0,1331,1601,574,1304,2440,1675,0
728,582.0,1297.0,514.0,1512.0,403.0,1194.0,632.0,1172.0,451.0,1387.0,590.0,1374.0,1334,1628,572,1305,2421,1636,0
729,581.0,1298.0,513.0,1514.0,401.0,1195.0,632.0,1173.0,450.0,1389.0,590.0,1376.0,1332,1629,571,1306,2530,1731,0
730,581.0,1298.0,513.0,1512.0,399.0,1195.0,632.0,1170.0,450.0,1387.0,590.0,1373.0,1336,1648,571,1306,2482,1664,0
731,576.0,1300.0,510.0,1513.0,396.0,1197.0,628.0,1172.0,446.0,1389.0,586.0,1375.0,1324,1644,567,1307,2446,1634,0
732,575.0,1300.0,509.0,1512.0,395.0,1197.0,627.0,1172.0,445.0,1390.0,584.0,1376.0,1319,1639,565,1307,2423,1616,0
733,575.0,1301.0,508.0,1515.0,394.0,1199.0,627.0,1174.0,444.0,1390.0,586.0,1376.0,1313,1648,565,1309,2535,1705,0
734,574.0,1301.0,509.0,1514.0,394.0,1199.0,626.0,1173.0,445.0,1391.0,584.0,1377.0,1318,1637,565,1308,2430,1617,0
735,574.0,1302.0,507.0,1515.0,392.0,1200.0,626.0,1176.0,442.0,1391.0,584.0,1376.0,1298,1649,562,1310,2575,1729,0
736,575.0,1301.0,508.0,1514.0,395.0,1201.0,625.0,1176.0,445.0,1392.0,583.0,1377.0,1301,1630,564,1309,2364,1551,0
737,575.0,1301.0,510.0,1515.0,395.0,1200.0,626.0,1175.0,445.0,1393.0,584.0,1379.0,1311,1624,565,1309,2463,1647,0
738,574.0,1299.0,508.0,1515.0,394.0,1198.0,627.0,1175.0,444.0,1392.0,584.0,1378.0,1304,1624,564,1308,2594,1767,0
739,577.0,1302.0,512.0,1518.0,394.0,1201.0,627.0,1175.0,447.0,1395.0,587.0,1380.0,1324,1623,566,1310,2557,1723,0
740,578.0,1303.0,513.0,1519.0,394.0,1202.0,629.0,1174.0,447.0,1394.0,590.0,1379.0,1329,1645,567,1311,2646,1783,0
741,579.0,1303.0,515.0,1518.0,396.0,1201.0,630.0,1173.0,448.0,1395.0,590.0,1379.0,1339,1645,569,1310,2563,1719,0
742,580.0,1302.0,515.0,1519.0,396.0,1202.0,630.0,1175.0,449.0,1394.0,591.0,1379.0,1326,1632,569,1310,2650,1785,0
743,580.0,1304.0,515.0,1520.0,397.0,1202.0,632.0,1175.0,449.0,1397.0,590.0,1381.0,1339,1648,570,1312,2603,1764,0
744,580.0,1305.0,515.0,1522.0,397.0,1203.0,632.0,1176.0,449.0,1396.0,592.0,1381.0,1340,1653,570,1313,2674,1823,0
745,584.0,1298.0,518.0,1525.0,402.0,1196.0,634.0,1169.0,453.0,1396.0,594.0,1382.0,1408,1624,577,1308,2515,1758,0
746,585.0,1300.0,517.0,1524.0,404.0,1198.0,633.0,1171.0,453.0,1397.0,593.0,1382.0,1400,1632,577,1310,2352,1625,0
747,583.0,1302.0,517.0,1522.0,403.0,1199.0,633.0,1171.0,453.0,1396.0,592.0,1381.0,1391,1644,576,1310,2332,1589,0
748,584.0,1300.0,516.0,1523.0,403.0,1196.0,635.0,1169.0,452.0,1396.0,592.0,1381.0,1408,1651,577,1309,2391,1662,0
749,581.0,1299.0,514.0,1522.0,403.0,1196.0,634.0,1171.0,450.0,1395.0,591.0,1382.0,1383,1639,575,1309,2479,1738,0
750,583.0,1299.0,514.0,1521.0,403.0,1197.0,638.0,1170.0,451.0,1394.0,592.0,1380.0,1380,1669,575,1310,2521,1755,0
751,586.0,1302.0,520.0,1523.0,405.0,1197.0,636.0,1169.0,455.0,1397.0,595.0,1381.0,1417,1651,580,1310,2363,1626,0
752,586.0,1302.0,516.0,1522.0,403.0,1199.0,640.0,1171.0,454.0,1397.0,595.0,1383.0,1382,1674,577,1312,2614,1823,0
753,587.0,1299.0,520.0,1522.0,404.0,1196.0,641.0,1167.0,455.0,1395.0,598.0,1380.0,1406,1667,580,1309,2651,1848,0
754,586.0,1299.0,520.0,1522.0,406.0,1196.0,641.0,1167.0,455.0,1396.0,595.0,1380.0,1413,1670,580,1309,2460,1704,0
755,590.0,1301.0,524.0,1523.0,408.0,1197.0,643.0,1166.0,458.0,1396.0,600.0,1380.0,1431,1679,584,1310,2479,1709,0
756,586.0,1311.0,523.0,1522.0,401.0,1201.0,644.0,1171.0,455.0,1399.0,599.0,1383.0,1395,1723,579,1316,2835,1969,0
757,590.0,1309.0,522.0,1526.0,406.0,1201.0,647.0,1175.0,455.0,1399.0,601.0,1385.0,1391,1715,581,1317,2939,2103,0
758,589.0,1309.0,526.0,1523.0,403.0,1200.0,647.0,1169.0,457.0,1399.0,603.0,1382.0,1411,1725,582,1315,2928,2043,0
759,590.0,1304.0,524.0,1523.0,403.0,1195.0,648.0,1168.0,455.0,1396.0,602.0,1380.0,1414,1714,581,1311,3074,2199,0
760,590.0,1306.0,522.0,1523.0,406.0,1197.0,649.0,1173.0,457.0,1397.0,602.0,1384.0,1386,1704,581,1313,3118,2257,0
761,593.0,1305.0,530.0,1524.0,406.0,1197.0,651.0,1170.0,459.0,1397.0,607.0,1382.0,1404,1698,584,1312,3338,2389,0
762,595.0,1307.0,527.0,1523.0,410.0,1196.0,653.0,1170.0,462.0,1396.0,607.0,1383.0,1421,1721,587,1313,3025,2177,0
763,597.0,1306.0,531.0,1521.0,410.0,1195.0,655.0,1169.0,464.0,1395.0,610.0,1381.0,1414,1716,588,1312,3231,2319,0
764,597.0,1302.0,532.0,1521.0,407.0,1191.0,655.0,1164.0,464.0,1392.0,613.0,1378.0,1434,1710,588,1307,3523,2540,0
765,596.0,1304.0,531.0,1520.0,408.0,1194.0,655.0,1165.0,464.0,1393.0,612.0,1378.0,1423,1728,588,1310,3290,2347,0
766,599.0,1302.0,533.0,1521.0,409.0,1189.0,658.0,1161.0,467.0,1392.0,614.0,1377.0,1468,1730,592,1307,3319,2393,0
767,601.0,1302.0,530.0,1523.0,414.0,1190.0,659.0,1165.0,467.0,1392.0,613.0,1379.0,1462,1730,593,1309,3129,2285,0
768,603.0,1303.0,530.0,1523.0,416.0,1190.0,660.0,1166.0,467.0,1392.0,613.0,1379.0,1465,1739,595,1310,3042,2228,0
769,604.0,1305.0,532.0,1524.0,418.0,1189.0,661.0,1167.0,469.0,1394.0,615.0,1381.0,1478,1734,597,1311,3086,2275,0
770,607.0,1302.0,535.0,1524.0,423.0,1190.0,662.0,1167.0,473.0,1392.0,618.0,1380.0,1475,1712,600,1309,2962,2160,0
771,609.0,1301.0,541.0,1522.0,423.0,1190.0,664.0,1163.0,476.0,1393.0,620.0,1379.0,1488,1708,603,1308,2969,2123,0
772,610.0,1302.0,544.0,1522.0,422.0,1188.0,666.0,1162.0,477.0,1392.0,624.0,1378.0,1498,1715,604,1307,3275,2359,0
773,612.0,1299.0,546.0,1518.0,425.0,1189.0,668.0,1163.0,478.0,1389.0,625.0,1376.0,1459,1703,604,1305,3344,2395,0
774,612.0,1297.0,549.0,1512.0,424.0,1183.0,668.0,1155.0,484.0,1389.0,625.0,1374.0,1496,1688,607,1300,3103,2175,0
775,614.0,1297.0,546.0,1513.0,430.0,1186.0,671.0,1162.0,482.0,1387.0,626.0,1374.0,1453,1704,606,1304,3157,2257,0
776,617.0,1292.0,551.0,1510.0,433.0,1181.0,672.0,1156.0,486.0,1385.0,627.0,1371.0,1486,1679,611,1298,2954,2081,0
777,618.0,1293.0,554.0,1510.0,434.0,1185.0,672.0,1160.0,487.0,1387.0,627.0,1373.0,1454,1658,610,1300,3024,2108,0
778,618.0,1295.0,554.0,1511.0,433.0,1184.0,673.0,1161.0,487.0,1389.0,627.0,1375.0,1460,1661,610,1301,3170,2237,0
779,620.0,1292.0,555.0,1510.0,435.0,1183.0,675.0,1160.0,488.0,1388.0,628.0,1374.0,1457,1655,612,1299,3198,2259,0
780,621.0,1292.0,553.0,1510.0,439.0,1183.0,676.0,1162.0,488.0,1385.0,630.0,1372.0,1450,1671,613,1300,3107,2212,0
781,621.0,1293.0,555.0,1510.0,439.0,1184.0,676.0,1161.0,489.0,1386.0,631.0,1373.0,1456,1670,614,1300,3094,2186,0
782,625.0,1293.0,557.0,1511.0,442.0,1185.0,677.0,1164.0,491.0,1386.0,633.0,1374.0,1448,1654,616,1301,3132,2218,0
783,628.0,1293.0,558.0,1512.0,445.0,1185.0,678.0,1161.0,495.0,1387.0,636.0,1373.0,1482,1668,620,1301,2851,1995,0
784,625.0,1293.0,554.0,1512.0,445.0,1184.0,678.0,1166.0,491.0,1386.0,633.0,1376.0,1448,1656,616,1302,3110,2245,0
785,626.0,1296.0,557.0,1512.0,445.0,1186.0,679.0,1166.0,492.0,1388.0,634.0,1376.0,1453,1670,617,1303,3065,2187,0
786,625.0,1295.0,556.0,1511.0,445.0,1188.0,678.0,1167.0,493.0,1387.0,634.0,1376.0,1431,1660,616,1303,3051,2157,0
787,626.0,1292.0,555.0,1510.0,447.0,1186.0,678.0,1168.0,494.0,1385.0,632.0,1375.0,1424,1641,617,1301,2958,2101,0
788,627.0,1290.0,559.0,1509.0,448.0,1186.0,679.0,1167.0,496.0,1386.0,634.0,1375.0,1420,1622,618,1300,3049,2146,0
789,631.0,1290.0,563.0,1507.0,451.0,1185.0,681.0,1165.0,499.0,1385.0,637.0,1374.0,1433,1623,621,1299,2973,2075,0
790,634.0,1289.0,567.0,1507.0,453.0,1185.0,685.0,1164.0,502.0,1384.0,641.0,1373.0,1435,1626,624,1298,3139,2191,0
791,634.0,1291.0,565.0,1509.0,454.0,1187.0,686.0,1167.0,504.0,1384.0,643.0,1373.0,1427,1639,625,1301,3163,2218,0
792,637.0,1296.0,568.0,1511.0,457.0,1190.0,691.0,1168.0,506.0,1387.0,647.0,1375.0,1440,1679,628,1305,3201,2253,0
793,640.0,1292.0,569.0,1509.0,462.0,1188.0,692.0,1168.0,511.0,1384.0,648.0,1374.0,1438,1650,631,1302,3028,2122,0
794,643.0,1291.0,573.0,1508.0,465.0,1187.0,695.0,1166.0,515.0,1384.0,652.0,1373.0,1450,1650,635,1301,3038,2117,0
795,644.0,1294.0,575.0,1506.0,466.0,1188.0,698.0,1168.0,516.0,1385.0,653.0,1375.0,1432,1657,635,1302,3213,2251,0
796,649.0,1293.0,575.0,1508.0,471.0,1189.0,700.0,1170.0,519.0,1385.0,655.0,1375.0,1439,1658,639,1303,3026,2121,0
797,650.0,1296.0,578.0,1506.0,471.0,1188.0,701.0,1169.0,521.0,1385.0,657.0,1375.0,1447,1665,640,1303,3072,2146,0
798,654.0,1295.0,580.0,1507.0,474.0,1187.0,704.0,1168.0,521.0,1386.0,657.0,1375.0,1468,1675,643,1304,2982,2094,0
799,655.0,1295.0,581.0,1506.0,476.0,1187.0,705.0,1169.0,523.0,1385.0,659.0,1374.0,1459,1672,644,1303,2990,2093,0
800,657.0,1294.0,580.0,1510.0,479.0,1188.0,705.0,1171.0,524.0,1385.0,661.0,1375.0,1468,1666,646,1304,2942,2080,0
801,658.0,1294.0,582.0,1507.0,481.0,1188.0,709.0,1170.0,526.0,1386.0,660.0,1376.0,1462,1675,648,1304,2910,2047,0
802,659.0,1294.0,582.0,1509.0,483.0,1188.0,709.0,1172.0,526.0,1385.0,661.0,1375.0,1465,1675,649,1305,2887,2043,0
803,661.0,1294.0,583.0,1510.0,485.0,1187.0,711.0,1173.0,528.0,1384.0,663.0,1377.0,1469,1667,651,1305,3025,2180,0
804,662.0,1294.0,585.0,1510.0,485.0,1187.0,712.0,1172.0,529.0,1386.0,664.0,1378.0,1475,1664,652,1305,3074,2211,0
805,661.0,1296.0,584.0,1512.0,483.0,1188.0,711.0,1175.0,528.0,1387.0,665.0,1380.0,1464,1657,650,1306,3335,2427,0
